SUB;Réel;Distance cos;Moyenne
acknowledgment;acknowledgment;0.5421765369385183;0.3925953260305732
consume;consume;0.448829760506092;0.3925953260305732
table;table;0.3828970450903251;0.3925953260305732
mostly;mostly;0.43206492005956343;0.3925953260305732
alongside;alongside;0.27855285531232843;0.3925953260305732
manufactured;manufactured;0.48824126766073617;0.3925953260305732
twice;twice;0.30920198560450507;0.3925953260305732
unanimity;unanimity;0.5408352051343366;0.3925953260305732
perseverance;perseverance;0.5706641310404965;0.3925953260305732
unify;unify;0.28651906591546583;0.3925953260305732
pack;pack;0.2784780591147944;0.3925953260305732
minimum;minimum;0.6165869016771194;0.3925953260305732
needy;needy;0.31419673171160956;0.3925953260305732
diseases;diseases;0.5193467229114656;0.3925953260305732
remembering;remembering;0.49451426128457027;0.3925953260305732
car;car;0.32272192139703276;0.3925953260305732
waterways;waterways;0.37162404638771906;0.3925953260305732
competitions;competitions;0.2890155390530258;0.3925953260305732
electric;electric;0.38568845519929484;0.3925953260305732
possibly;possibly;0.46329825553333975;0.3925953260305732
dissensions;dissensions;0.6465633775037453;0.3925953260305732
explored;explored;0.23456091786527947;0.3925953260305732
infinite;infinite;0.28777274351201887;0.3925953260305732
adventurers;adventurers;0.3166263128861358;0.3925953260305732
advocates;advocates;0.35765639839546043;0.3925953260305732
goods;goods;0.5199138385567788;0.3925953260305732
aspire;aspire;0.5090909678743925;0.3925953260305732
unsurpassed;unsurpassed;0.4564361462706424;0.3925953260305732
presume;presume;0.5503785781229651;0.3925953260305732
intelligences;intelligences;0.4368704740002469;0.3925953260305732
slaughter;slaughter;0.3764042680259208;0.3925953260305732
demagogue;demagogue;0.4133580399955947;0.3925953260305732
symptom;symptom;0.3081119714500574;0.3925953260305732
rod;rod;0.2686062104682297;0.3925953260305732
arriving;arriving;0.419493575582179;0.3925953260305732
degenerate;degenerate;0.299991557664531;0.3925953260305732
gigantic;gigantic;0.3211627411789899;0.3925953260305732
conspicuous;conspicuous;0.43704103460281646;0.3925953260305732
shorten;shorten;0.31707111407447247;0.3925953260305732
judged;judged;0.4236481095446562;0.3925953260305732
warped;warped;0.30244479517312944;0.3925953260305732
promulgation;promulgation;0.5630578456336369;0.3925953260305732
arresting;arresting;0.4219973561248884;0.3925953260305732
terrifying;terrifying;0.34763953389676255;0.3925953260305732
memorable;memorable;0.4302862250291636;0.3925953260305732
civic;civic;0.4191771132579663;0.3925953260305732
assessed;assessed;0.43300258038870626;0.3925953260305732
tonnage;tonnage;0.6012189150431065;0.3925953260305732
dissipation;dissipation;0.23289599188956903;0.3925953260305732
inefficient;inefficient;0.4022851208688079;0.3925953260305732
understandable;understandable;0.5021827276991301;0.3925953260305732
creating;creating;0.543483029725304;0.3925953260305732
rivalry;rivalry;0.33385325122956055;0.3925953260305732
prostration;prostration;0.4144645516905714;0.3925953260305732
polite;polite;0.2743809711638297;0.3925953260305732
total;total;0.4166808113039513;0.3925953260305732
classroom;classroom;0.2065621867749265;0.3925953260305732
ordeal;ordeal;0.29882181716540723;0.3925953260305732
attends;attends;0.46258578428134617;0.3925953260305732
rob;rob;0.18083718036513674;0.3925953260305732
alteration;alteration;0.37240089696498124;0.3925953260305732
distrustful;distrustful;0.5362221581243515;0.3925953260305732
solace;solace;0.35901440669912493;0.3925953260305732
ores;ores;0.3559982995415914;0.3925953260305732
umpire;umpire;0.2749867319913631;0.3925953260305732
recommends;recommends;0.33123929498057;0.3925953260305732
magic;magic;0.25658900190911477;0.3925953260305732
insistent;insistent;0.582703102863326;0.3925953260305732
entertaining;entertaining;0.15561348535669975;0.3925953260305732
hated;hated;0.5364097267796191;0.3925953260305732
succumb;succumb;0.42673863133129475;0.3925953260305732
oracle;oracle;0.22060786314537836;0.3925953260305732
battles;battles;0.5617890143281097;0.3925953260305732
defining;defining;0.41848199229775923;0.3925953260305732
atrocious;atrocious;0.479606270555593;0.3925953260305732
overthrown;overthrown;0.38910392339967015;0.3925953260305732
ennobled;ennobled;0.4358341265548579;0.3925953260305732
reclaiming;reclaiming;0.3950491989985775;0.3925953260305732
distinctly;distinctly;0.4330311011451521;0.3925953260305732
drain;drain;0.3104283449565661;0.3925953260305732
unfriendly;unfriendly;0.5272072242759215;0.3925953260305732
bodily;bodily;0.3546203731448884;0.3925953260305732
wished;wished;0.5318815310286238;0.3925953260305732
disturbing;disturbing;0.32832563856155456;0.3925953260305732
forged;forged;0.35753298716433046;0.3925953260305732
atom;atom;0.2781711012126812;0.3925953260305732
reconciled;reconciled;0.4232645446463995;0.3925953260305732
violent;violent;0.42170317881205677;0.3925953260305732
king;king;0.4498843778572137;0.3925953260305732
symbolizing;symbolizing;0.3004492859562502;0.3925953260305732
renders;renders;0.22131792923687882;0.3925953260305732
allied;allied;0.30211332920389394;0.3925953260305732
undisturbed;undisturbed;0.611853176720751;0.3925953260305732
handmaid;handmaid;0.20224653626784544;0.3925953260305732
purports;purports;0.4318226800975035;0.3925953260305732
acute;acute;0.35114216256228803;0.3925953260305732
clogged;clogged;0.27235009241434477;0.3925953260305732
accommodation;accommodation;0.20969023757712169;0.3925953260305732
applicable;applicable;0.4634978048427212;0.3925953260305732
defied;defied;0.3645410057380009;0.3925953260305732
