SUB;Réel;Distance cos;Moyenne
restriction;restriction;0.44926788495384967;0.5124901106316746
defend;defend;0.7069877648113685;0.5124901106316746
divided;divided;0.5277014574546623;0.5124901106316746
friends;friends;0.6873457069159765;0.5124901106316746
benefits;benefits;0.5632182778691991;0.5124901106316746
renewing;renewing;0.46195749477967396;0.5124901106316746
freedom;freedom;0.7060056880534541;0.5124901106316746
ability;ability;0.6422166047301432;0.5124901106316746
collective;collective;0.48697128319462024;0.5124901106316746
peculiarly;peculiarly;0.3659246643706276;0.5124901106316746
colorable;colorable;0.20026853628271682;0.5124901106316746
Its;Its;0.27496687145624343;0.5124901106316746
single;single;0.5040399643556714;0.5124901106316746
denying;denying;0.39788190146677743;0.5124901106316746
rightfully;rightfully;0.5445958961824422;0.5124901106316746
hour;hour;0.48731376676181093;0.5124901106316746
mortal;mortal;0.3921243592965859;0.5124901106316746
scene;scene;0.4961552430488201;0.5124901106316746
afford;afford;0.6400304274154122;0.5124901106316746
whether;whether;0.7666756792328321;0.5124901106316746
idea;idea;0.6556610604807354;0.5124901106316746
often;often;0.7600531794701242;0.5124901106316746
million;million;0.4704612387402097;0.5124901106316746
endeavor;endeavor;0.6031396297937616;0.5124901106316746
Those;Those;0.49120602411897557;0.5124901106316746
commensurate;commensurate;0.2009575108877207;0.5124901106316746
adapted;adapted;0.35554646317732314;0.5124901106316746
economic;economic;0.7508107068959436;0.5124901106316746
years;years;0.7528928421536508;0.5124901106316746
Constitution;Constitution;0.5803834274647062;0.5124901106316746
price;price;0.4729228151564253;0.5124901106316746
examples;examples;0.5061969700718634;0.5124901106316746
political;political;0.7425124044146191;0.5124901106316746
out;out;0.7775000813016302;0.5124901106316746
fly;fly;0.3729973331760241;0.5124901106316746
reservation;reservation;0.17559775093289878;0.5124901106316746
shall;shall;0.56778007949342;0.5124901106316746
estimate;estimate;0.4600869018547601;0.5124901106316746
vestige;vestige;0.08262819895916887;0.5124901106316746
American;American;0.44695812063791834;0.5124901106316746
This;This;0.46594049274308075;0.5124901106316746
knowledge;knowledge;0.7422003247380753;0.5124901106316746
genius;genius;0.43049370263573267;0.5124901106316746
gathered;gathered;0.5495900516181257;0.5124901106316746
system;system;0.5382871954639837;0.5124901106316746
homes;homes;0.5320569534446307;0.5124901106316746
equal;equal;0.6233526762234036;0.5124901106316746
unanimous;unanimous;0.38388411314596776;0.5124901106316746
love;love;0.6214828213822775;0.5124901106316746
where;where;0.7296921552393464;0.5124901106316746
treasure;treasure;0.40820171621218126;0.5124901106316746
mind;mind;0.7799333376003657;0.5124901106316746
Great;Great;0.3986881674975261;0.5124901106316746
Convention;Convention;0.3086833939042672;0.5124901106316746
decent;decent;0.5779134209108758;0.5124901106316746
In;In;0.3313893313435044;0.5124901106316746
republicans;republicans;0.27497924460600925;0.5124901106316746
philosophy;philosophy;0.44670905651026444;0.5124901106316746
executive;executive;0.5722129027145688;0.5124901106316746
duties;duties;0.6023569696215922;0.5124901106316746
prosperity;prosperity;0.6313676625918505;0.5124901106316746
binding;binding;0.3414802364577805;0.5124901106316746
until;until;0.670584553905623;0.5124901106316746
And;And;0.37622270389589174;0.5124901106316746
Congressional;Congressional;0.5156949806115542;0.5124901106316746
state;state;0.6014122858968444;0.5124901106316746
withhold;withhold;0.5264214312657239;0.5124901106316746
origins;origins;0.41226073509750094;0.5124901106316746
taken;taken;0.6803347968496951;0.5124901106316746
dead;dead;0.42692759265750463;0.5124901106316746
believe;believe;0.8059960481234195;0.5124901106316746
grant;grant;0.47988560838464944;0.5124901106316746
equivalent;equivalent;0.3779729198256633;0.5124901106316746
according;according;0.5227671035563428;0.5124901106316746
called;called;0.4923614856452342;0.5124901106316746
restraint;restraint;0.492875010879463;0.5124901106316746
error;error;0.3425713933512117;0.5124901106316746
progress;progress;0.6570472593934069;0.5124901106316746
advantages;advantages;0.5333855996656165;0.5124901106316746
Only;Only;0.1651073943394037;0.5124901106316746
prejudice;prejudice;0.5588765131389598;0.5124901106316746
evils;evils;0.4659155356668417;0.5124901106316746
century;century;0.5563621137923707;0.5124901106316746
t;t;0.6123142536593922;0.5124901106316746
use;use;0.6158392827215907;0.5124901106316746
maintenance;maintenance;0.4252979071378653;0.5124901106316746
situation;situation;0.6888889912541986;0.5124901106316746
civilization;civilization;0.4963455783594283;0.5124901106316746
wise;wise;0.6112310958482238;0.5124901106316746
indeed;indeed;0.7704719797539491;0.5124901106316746
important;important;0.7942286778365681;0.5124901106316746
Every;Every;0.35426205747966355;0.5124901106316746
Science;Science;0.06942021214078062;0.5124901106316746
People;People;0.3001630937447644;0.5124901106316746
When;When;0.46972366499205986;0.5124901106316746
when;when;0.7995798180665895;0.5124901106316746
advanced;advanced;0.4305201418320397;0.5124901106316746
cultivate;cultivate;0.5267226728064037;0.5124901106316746
complex;complex;0.5594737743668932;0.5124901106316746
monarchies;monarchies;0.24470665680395318;0.5124901106316746
