SUB;Réel;Distance cos;Moyenne
restriction;restriction;0.4668522793337033;0.5089478052643547
defend;defend;0.6641210884473513;0.5089478052643547
divided;divided;0.5273321092386622;0.5089478052643547
friends;friends;0.6514849795451706;0.5089478052643547
benefits;benefits;0.5892551499227154;0.5089478052643547
renewing;renewing;0.3779643671969655;0.5089478052643547
freedom;freedom;0.6923107733505627;0.5089478052643547
ability;ability;0.6562471401793899;0.5089478052643547
collective;collective;0.47494553012501084;0.5089478052643547
peculiarly;peculiarly;0.3284164892563718;0.5089478052643547
colorable;colorable;0.11632267456528322;0.5089478052643547
Its;Its;0.31290694078095893;0.5089478052643547
single;single;0.5068512612881997;0.5089478052643547
denying;denying;0.459124113833098;0.5089478052643547
rightfully;rightfully;0.4681969997234817;0.5089478052643547
hour;hour;0.4916394167159873;0.5089478052643547
mortal;mortal;0.47221318824677133;0.5089478052643547
scene;scene;0.4901165515677484;0.5089478052643547
afford;afford;0.6184868581206355;0.5089478052643547
whether;whether;0.7760502928725024;0.5089478052643547
idea;idea;0.7056926414110364;0.5089478052643547
often;often;0.7594505348992016;0.5089478052643547
million;million;0.4260440327645865;0.5089478052643547
endeavor;endeavor;0.5880957148880708;0.5089478052643547
Those;Those;0.4949725097636986;0.5089478052643547
commensurate;commensurate;0.35118946587408645;0.5089478052643547
adapted;adapted;0.34857157254408194;0.5089478052643547
economic;economic;0.6704397646801706;0.5089478052643547
years;years;0.7011929020078614;0.5089478052643547
Constitution;Constitution;0.5185623366346125;0.5089478052643547
price;price;0.46488618119486924;0.5089478052643547
examples;examples;0.514601666489316;0.5089478052643547
political;political;0.691212843166148;0.5089478052643547
out;out;0.7454873456280371;0.5089478052643547
fly;fly;0.35592143130045045;0.5089478052643547
reservation;reservation;0.29492965830501666;0.5089478052643547
shall;shall;0.5585929806876926;0.5089478052643547
estimate;estimate;0.4102591959268334;0.5089478052643547
vestige;vestige;0.18428981246326606;0.5089478052643547
American;American;0.43201542096028317;0.5089478052643547
This;This;0.48148483748936155;0.5089478052643547
knowledge;knowledge;0.7127656197207056;0.5089478052643547
genius;genius;0.44924235269588;0.5089478052643547
gathered;gathered;0.5294112009539419;0.5089478052643547
system;system;0.5486346046746754;0.5089478052643547
homes;homes;0.5411171912686691;0.5089478052643547
equal;equal;0.621294631363003;0.5089478052643547
unanimous;unanimous;0.35652628431121713;0.5089478052643547
love;love;0.6450433527985582;0.5089478052643547
where;where;0.7410013673949924;0.5089478052643547
treasure;treasure;0.41271671710774044;0.5089478052643547
mind;mind;0.7841304759788372;0.5089478052643547
Great;Great;0.3516397003625813;0.5089478052643547
Convention;Convention;0.2449200299612258;0.5089478052643547
decent;decent;0.565324257424862;0.5089478052643547
In;In;0.3302673426665705;0.5089478052643547
republicans;republicans;0.30646197295007926;0.5089478052643547
philosophy;philosophy;0.5430165941259933;0.5089478052643547
executive;executive;0.4906796993687091;0.5089478052643547
duties;duties;0.5770572774872177;0.5089478052643547
prosperity;prosperity;0.582797347228945;0.5089478052643547
binding;binding;0.3831673811933308;0.5089478052643547
until;until;0.6527795062344531;0.5089478052643547
And;And;0.37070704124410286;0.5089478052643547
Congressional;Congressional;0.38584847452992543;0.5089478052643547
state;state;0.6182373159729431;0.5089478052643547
withhold;withhold;0.45779274042690765;0.5089478052643547
origins;origins;0.4908955945902491;0.5089478052643547
taken;taken;0.6832314291335615;0.5089478052643547
dead;dead;0.5355102249873545;0.5089478052643547
believe;believe;0.7848656876292;0.5089478052643547
grant;grant;0.5049580368994023;0.5089478052643547
equivalent;equivalent;0.39803024721045765;0.5089478052643547
according;according;0.5317605573981092;0.5089478052643547
called;called;0.48683084558647693;0.5089478052643547
restraint;restraint;0.4621439840513986;0.5089478052643547
error;error;0.3326381906826092;0.5089478052643547
progress;progress;0.6648537619168439;0.5089478052643547
advantages;advantages;0.5693276382370989;0.5089478052643547
Only;Only;0.1723930832060923;0.5089478052643547
prejudice;prejudice;0.5433913566850197;0.5089478052643547
evils;evils;0.4948491313109055;0.5089478052643547
century;century;0.5390310856098273;0.5089478052643547
t;t;0.5273338815323758;0.5089478052643547
use;use;0.6322128931889522;0.5089478052643547
maintenance;maintenance;0.41283149777723704;0.5089478052643547
situation;situation;0.7050266654099571;0.5089478052643547
civilization;civilization;0.5143131946667552;0.5089478052643547
wise;wise;0.6042958596966975;0.5089478052643547
indeed;indeed;0.7622280426638217;0.5089478052643547
important;important;0.7675604774471119;0.5089478052643547
Every;Every;0.3488358785138419;0.5089478052643547
Science;Science;0.08149049228347949;0.5089478052643547
People;People;0.34947568313896166;0.5089478052643547
When;When;0.4791534931383218;0.5089478052643547
when;when;0.7930923332958876;0.5089478052643547
advanced;advanced;0.410087071266698;0.5089478052643547
cultivate;cultivate;0.527797511536015;0.5089478052643547
complex;complex;0.5069696794763352;0.5089478052643547
monarchies;monarchies;0.2360534834331028;0.5089478052643547
