SUB;Réel;Distance cos;Moyenne
acknowledgment;acknowledgment;0.6051451267623872;0.4728916611901108
consume;consume;0.48413666534154587;0.4728916611901108
table;table;0.5112093267890624;0.4728916611901108
mostly;mostly;0.6074744845511452;0.4728916611901108
alongside;alongside;0.36391803355528884;0.4728916611901108
manufactured;manufactured;0.41331908622196084;0.4728916611901108
twice;twice;0.4224905600279387;0.4728916611901108
unanimity;unanimity;0.6770956505677385;0.4728916611901108
perseverance;perseverance;0.5655572981176155;0.4728916611901108
unify;unify;0.37954359228720247;0.4728916611901108
pack;pack;0.35478780364329404;0.4728916611901108
minimum;minimum;0.5092580393621438;0.4728916611901108
needy;needy;0.5351598508592305;0.4728916611901108
diseases;diseases;0.4421116802802703;0.4728916611901108
remembering;remembering;0.4665732640074186;0.4728916611901108
car;car;0.41702115876832585;0.4728916611901108
waterways;waterways;0.5329147918774136;0.4728916611901108
competitions;competitions;0.28339479607460505;0.4728916611901108
electric;electric;0.4246330458404424;0.4728916611901108
possibly;possibly;0.5048132215856826;0.4728916611901108
dissensions;dissensions;0.7673796117598688;0.4728916611901108
explored;explored;0.3549641614436269;0.4728916611901108
infinite;infinite;0.41611641279068023;0.4728916611901108
adventurers;adventurers;0.4123900473313379;0.4728916611901108
advocates;advocates;0.4648090767326842;0.4728916611901108
goods;goods;0.486387316291259;0.4728916611901108
aspire;aspire;0.5903112720224186;0.4728916611901108
unsurpassed;unsurpassed;0.5851844557021142;0.4728916611901108
presume;presume;0.4639822710956478;0.4728916611901108
intelligences;intelligences;0.6798578775545531;0.4728916611901108
slaughter;slaughter;0.41255750069892283;0.4728916611901108
demagogue;demagogue;0.6847453203020681;0.4728916611901108
symptom;symptom;0.3446298497700159;0.4728916611901108
rod;rod;0.3340329762573402;0.4728916611901108
arriving;arriving;0.41173089765563037;0.4728916611901108
degenerate;degenerate;0.4115071726865919;0.4728916611901108
gigantic;gigantic;0.34307552606837505;0.4728916611901108
conspicuous;conspicuous;0.5031949979494033;0.4728916611901108
shorten;shorten;0.4441094446467792;0.4728916611901108
judged;judged;0.4886080315405556;0.4728916611901108
warped;warped;0.4652138915724626;0.4728916611901108
promulgation;promulgation;0.6258951342626488;0.4728916611901108
arresting;arresting;0.5086103785863466;0.4728916611901108
terrifying;terrifying;0.5801485707901658;0.4728916611901108
memorable;memorable;0.4946243753598677;0.4728916611901108
civic;civic;0.49073611195779354;0.4728916611901108
assessed;assessed;0.5117191816496895;0.4728916611901108
tonnage;tonnage;0.5902393756055969;0.4728916611901108
dissipation;dissipation;0.4770536645408412;0.4728916611901108
inefficient;inefficient;0.47776287843497584;0.4728916611901108
understandable;understandable;0.4949853504173577;0.4728916611901108
creating;creating;0.5822328402037128;0.4728916611901108
rivalry;rivalry;0.24357210167019963;0.4728916611901108
prostration;prostration;0.467972601173631;0.4728916611901108
polite;polite;0.40500970403750275;0.4728916611901108
total;total;0.44613953852874055;0.4728916611901108
classroom;classroom;0.4078745604241354;0.4728916611901108
ordeal;ordeal;0.4222635856081962;0.4728916611901108
attends;attends;0.48982588684798084;0.4728916611901108
rob;rob;0.22892405202482008;0.4728916611901108
alteration;alteration;0.40838754691374046;0.4728916611901108
distrustful;distrustful;0.691687052116062;0.4728916611901108
solace;solace;0.6104490466673392;0.4728916611901108
ores;ores;0.46116682720346636;0.4728916611901108
umpire;umpire;0.30531670450340936;0.4728916611901108
recommends;recommends;0.4523113873026143;0.4728916611901108
magic;magic;0.27941510273365167;0.4728916611901108
insistent;insistent;0.5710609045248911;0.4728916611901108
entertaining;entertaining;0.28199036017160395;0.4728916611901108
hated;hated;0.5502418552095815;0.4728916611901108
succumb;succumb;0.6031946288879697;0.4728916611901108
oracle;oracle;0.2952640836759299;0.4728916611901108
battles;battles;0.4510925375962208;0.4728916611901108
defining;defining;0.5466358694152241;0.4728916611901108
atrocious;atrocious;0.6067708994957582;0.4728916611901108
overthrown;overthrown;0.4204656286104378;0.4728916611901108
ennobled;ennobled;0.5271377456348215;0.4728916611901108
reclaiming;reclaiming;0.5512824263194157;0.4728916611901108
distinctly;distinctly;0.4453312304930963;0.4728916611901108
drain;drain;0.4293062717170403;0.4728916611901108
unfriendly;unfriendly;0.6244017949126139;0.4728916611901108
bodily;bodily;0.4363522125198542;0.4728916611901108
wished;wished;0.6053559938637139;0.4728916611901108
disturbing;disturbing;0.3126695735538897;0.4728916611901108
forged;forged;0.39568096668739133;0.4728916611901108
atom;atom;0.34285950189464515;0.4728916611901108
reconciled;reconciled;0.5323890167304767;0.4728916611901108
violent;violent;0.46435805039276895;0.4728916611901108
king;king;0.4689958516606869;0.4728916611901108
symbolizing;symbolizing;0.4952827511489553;0.4728916611901108
renders;renders;0.3171857482081588;0.4728916611901108
allied;allied;0.39324674894265704;0.4728916611901108
undisturbed;undisturbed;0.6321772349095377;0.4728916611901108
handmaid;handmaid;0.46747707296691204;0.4728916611901108
purports;purports;0.5030750175990363;0.4728916611901108
acute;acute;0.39780236877268216;0.4728916611901108
clogged;clogged;0.518665563920303;0.4728916611901108
accommodation;accommodation;0.2989740492381547;0.4728916611901108
applicable;applicable;0.5245677843312677;0.4728916611901108
defied;defied;0.5582052270478501;0.4728916611901108
