SUB;Réel;Distance cos;Moyenne
acknowledgment;acknowledgment;0.5973554091221848;0.4583175312966386
consume;consume;0.4755425633188114;0.4583175312966386
table;table;0.3429983229414068;0.4583175312966386
mostly;mostly;0.589102461455813;0.4583175312966386
alongside;alongside;0.31792133709766535;0.4583175312966386
manufactured;manufactured;0.44293039653257016;0.4583175312966386
twice;twice;0.34729173106543293;0.4583175312966386
unanimity;unanimity;0.6940676359206563;0.4583175312966386
perseverance;perseverance;0.5682900857559199;0.4583175312966386
unify;unify;0.37104809218663193;0.4583175312966386
pack;pack;0.32727056170596497;0.4583175312966386
minimum;minimum;0.5560829137765124;0.4583175312966386
needy;needy;0.5422768970146232;0.4583175312966386
diseases;diseases;0.4476238392533214;0.4583175312966386
remembering;remembering;0.4613015580437641;0.4583175312966386
car;car;0.4000260510776445;0.4583175312966386
waterways;waterways;0.5684478262816808;0.4583175312966386
competitions;competitions;0.2957735631620944;0.4583175312966386
electric;electric;0.44685609974448753;0.4583175312966386
possibly;possibly;0.4945208225837503;0.4583175312966386
dissensions;dissensions;0.7590587238429346;0.4583175312966386
explored;explored;0.3533626865841551;0.4583175312966386
infinite;infinite;0.39963899386970736;0.4583175312966386
adventurers;adventurers;0.41548137808012814;0.4583175312966386
advocates;advocates;0.40706124395588084;0.4583175312966386
goods;goods;0.49432918266559306;0.4583175312966386
aspire;aspire;0.5735640752200444;0.4583175312966386
unsurpassed;unsurpassed;0.5641539789412844;0.4583175312966386
presume;presume;0.49449570943088544;0.4583175312966386
intelligences;intelligences;0.6648050145967275;0.4583175312966386
slaughter;slaughter;0.39226931192541514;0.4583175312966386
demagogue;demagogue;0.5638563911674028;0.4583175312966386
symptom;symptom;0.3617561672629595;0.4583175312966386
rod;rod;0.34193485653562006;0.4583175312966386
arriving;arriving;0.42361783629574334;0.4583175312966386
degenerate;degenerate;0.3648580578363991;0.4583175312966386
gigantic;gigantic;0.3541507810861624;0.4583175312966386
conspicuous;conspicuous;0.4995412799199102;0.4583175312966386
shorten;shorten;0.42524153976779155;0.4583175312966386
judged;judged;0.4615651668553291;0.4583175312966386
warped;warped;0.4701421583056956;0.4583175312966386
promulgation;promulgation;0.6038310990346801;0.4583175312966386
arresting;arresting;0.5019569329856137;0.4583175312966386
terrifying;terrifying;0.5342428007138131;0.4583175312966386
memorable;memorable;0.4660911512576264;0.4583175312966386
civic;civic;0.4816383108754775;0.4583175312966386
assessed;assessed;0.5096643005278817;0.4583175312966386
tonnage;tonnage;0.6170809673263156;0.4583175312966386
dissipation;dissipation;0.386352838640278;0.4583175312966386
inefficient;inefficient;0.4789825727749492;0.4583175312966386
understandable;understandable;0.5022594329689762;0.4583175312966386
creating;creating;0.583362349851474;0.4583175312966386
rivalry;rivalry;0.3042239640395484;0.4583175312966386
prostration;prostration;0.46592052132890577;0.4583175312966386
polite;polite;0.42762070823761517;0.4583175312966386
total;total;0.463064491293826;0.4583175312966386
classroom;classroom;0.3666784399460713;0.4583175312966386
ordeal;ordeal;0.3975907766419227;0.4583175312966386
attends;attends;0.45776362275652704;0.4583175312966386
rob;rob;0.18078519365322246;0.4583175312966386
alteration;alteration;0.42124291209880804;0.4583175312966386
distrustful;distrustful;0.7045823727074311;0.4583175312966386
solace;solace;0.5454103348636087;0.4583175312966386
ores;ores;0.433707244914395;0.4583175312966386
umpire;umpire;0.26232248171808964;0.4583175312966386
recommends;recommends;0.44195885497968357;0.4583175312966386
magic;magic;0.2611688580688492;0.4583175312966386
insistent;insistent;0.5469085127060644;0.4583175312966386
entertaining;entertaining;0.27318594177841804;0.4583175312966386
hated;hated;0.5036782868568542;0.4583175312966386
succumb;succumb;0.576160569776252;0.4583175312966386
oracle;oracle;0.29287839170884705;0.4583175312966386
battles;battles;0.4649094806684247;0.4583175312966386
defining;defining;0.5175558845302469;0.4583175312966386
atrocious;atrocious;0.5743416624303176;0.4583175312966386
overthrown;overthrown;0.39115821305134263;0.4583175312966386
ennobled;ennobled;0.5259383141987528;0.4583175312966386
reclaiming;reclaiming;0.5210173677049174;0.4583175312966386
distinctly;distinctly;0.4222935962698552;0.4583175312966386
drain;drain;0.45847361898257494;0.4583175312966386
unfriendly;unfriendly;0.6314897004799038;0.4583175312966386
bodily;bodily;0.3596805478877976;0.4583175312966386
wished;wished;0.5924610040942027;0.4583175312966386
disturbing;disturbing;0.2926306430919364;0.4583175312966386
forged;forged;0.3918301078146074;0.4583175312966386
atom;atom;0.3256671822858521;0.4583175312966386
reconciled;reconciled;0.5097254918264155;0.4583175312966386
violent;violent;0.404710171222861;0.4583175312966386
king;king;0.4666323225285319;0.4583175312966386
symbolizing;symbolizing;0.46980410168503606;0.4583175312966386
renders;renders;0.30407515145231623;0.4583175312966386
allied;allied;0.36921016176595295;0.4583175312966386
undisturbed;undisturbed;0.6315222000951516;0.4583175312966386
handmaid;handmaid;0.38784436641990977;0.4583175312966386
purports;purports;0.532586366101212;0.4583175312966386
acute;acute;0.4261512869038159;0.4583175312966386
clogged;clogged;0.4842486475505846;0.4583175312966386
accommodation;accommodation;0.3016140606776171;0.4583175312966386
applicable;applicable;0.5131914882603148;0.4583175312966386
defied;defied;0.4970620504646863;0.4583175312966386
